facility_id,company,facility_name,product_type,product,status,city,state,country,latitude,longitude,hq_country,workforce,production_capacity_raw,production_units,brief_profile,supply_chain_segment,material_keywords,capacity_source,supplier_concentration,import_dependency,import_origin_region,lead_time_weeks
5255,Wabtec Corp.,Wabtec Corp.,Cell Assemblies/ Groupings,Packs,Commercial,Pittsburgh,Pennsylvania,US,40.448261170753,-80.0031396018839,US,300,,,"Wabteco, specializes in rail and transit solutions, including the development of innovative battery and energy storage technologies for rail such as FLXdrive battery-electric locomotive to lower fuel consumption.
",Downstream,,unknown,False,False,{},6
5256,Wakefield Thermal,Wakefield Thermal Nashua Facility,Cooling plates,Pack materials,Commercial,Nashua,New Hampshire,US,42.7936,-71.5034,US,600,,,"Wakefield Thermal designs and manufactures battery cooling systems including heat sinks, cold plates, and enclosures for EV and energy storage applications.",Downstream,,unknown,False,False,{},6
5257,Wieland MicroCool,Wieland MicroCool Decatur Plant,Cooling plates,Pack materials,Commercial,Decatur,Alabama,US,34.6148,86.9687,Germany,,,,Wieland MicroCool provides high-performance microchannel cold plates and liquid cooling solutions for EV and stationary battery thermal management systems.,Downstream,,unknown,False,False,{},6
5264,Yotta Energy,Yotta Energy,Cell Assemblies/ Groupings,Packs,Commercial,Austin,Texas,US,30.2072175137388,-97.7160935695462,US,20,,,Yotta develops a range of distributed energy technologies. SolarLEAF is a lithium energy storage technology to directly integrate with solar modules with a uniquely atent heat  thermal management.,Downstream,,unknown,False,False,{},6
5265,"Zakuro, Inc.","Zakuro, Inc.",Cell Assemblies/ Groupings,Packs,Commercial,Ann Arbor,Michigan,US,42.28,-83.74,US,6,,,"Zakuro develop solid-state energy storage eliminating the flammable liquid electrolyte of lithium-ion batteries. existing manufacturing capability to lower cost and speed adoption rates, enabling batteries with a lithium metal anode. ",Downstream,,unknown,False,False,{},6
5266,Zeus Battery Products,Zeus Battery Products,Cell Assemblies/ Groupings,Packs,Commercial,Bloomingdale,Illinois,US,41.9482,-88.1239,US,75,,,"ZEUS manufactures and assemble battery packs from cells with experience encompassing unique designs, including extensive experience with all chemistries such as various lithium-ion formulations, nickel metal hydride, and lead-acid .",Downstream,,unknown,False,False,{},6
11001,"Battery Technology, Inc. (BTI)",,Distributor,Replacement Batteries for Consumer electronics,Commercial, City of Industry,California,US,34.00302559335,-117.944598374862,US,100,,,"
Battery Technology, Inc. supplies replacement batteries and AC power adapters for notebooks, digital cameras, PDAs, mobile devices, and APC UPS systems globally.",Midstream-BGM,non_active_material,unknown,False,False,{},10
11002,MSE Supplies LLC,,Battery materials,Cathode; Anode; Electrolyte; Current collectors,Commercial,Tucson,Arizona,US,32.1352199284445,-110.919397829804,US,13,,,"MSE Supplies offers advanced materials such those for lithium-ion batteries, laboratory equipment, and analytical services, focusing on quality and value to support global scientific and engineering innovations.",Midstream-BGM,electrolyte,unknown,False,False,{},10
11003,MSE Supplies LLC,,Manufacturing & testing equipment,Battery manufacturing and testing equipment,Commercial,Tucson,Arizona,US,32.1352199284445,-110.919397829804,US,13,,,"MSE Supplies offers advanced materials such those for lithium-ion batteries, laboratory equipment, and analytical services, focusing on quality and value to support global scientific and engineering innovations.",Midstream-BGM,non_active_material,unknown,False,False,{},10
11004,"Pale Blue Earth, Inc.",,Consumer Batteries,USB Rechargeable Lithium-polymer batteries,Commercial,Park City,Utah,US,40.7483996911779,-111.563123520367,US,10,,,"Pale Blue Earth Inc. produces USB-rechargeable lithium-ion batteries as eco-friendly alternatives to disposable batteries, focusing on sustainability and efficiency.",Midstream-Cell,lithium,unknown,False,True,"{""lithium"": ""Other / Diversified""}",10
11007,Targray Technology International Inc.,,Liquid electrolyte,Liquid electrolyte,Commercial,Kirkland,Quebec,Canada,45.4456782769939,-73.8750202868265,Canada,20,,,"Targray Technology International Inc. specializes in sourcing and supplying advanced materials for renewable energy, battery storage, biofuels, and optical media industries.",Midstream-BGM,electrolyte,unknown,False,False,{},10
11008,Targray Technology International Inc.,,Cathode,Nickel manganese cobalt,Commercial,Kirkland,Quebec,Canada,45.4456782769939,-73.8750202868265,Canada,20,,,"Targray Technology International Inc. specializes in sourcing and supplying advanced materials for renewable energy, battery storage, biofuels, and optical media industries.",Midstream-BGM,"cobalt,nmc,nickel,manganese,lithium",unknown,True,True,"{""cobalt"": ""Other / Diversified"", ""nickel"": ""Other / Diversified"", ""manganese"": ""Africa (South Africa, Gabon)"", ""lithium"": ""Australia""}",17
11009,Targray Technology International Inc.,,Cathode,Lithium nickel cobalt aluminum oxide,Commercial,Kirkland,Quebec,Canada,45.4456782769939,-73.8750202868265,Canada,20,,,"Targray Technology International Inc. specializes in sourcing and supplying advanced materials for renewable energy, battery storage, biofuels, and optical media industries.",Midstream-BGM,"cobalt,nca,lithium,nickel",unknown,True,True,"{""cobalt"": ""Democratic Republic of the Congo"", ""lithium"": ""Chile"", ""nickel"": ""Indonesia""}",17
11010,Targray Technology International Inc.,,Cathode,Lithium-ion manganese oxide,Commercial,Kirkland,Quebec,Canada,45.4456782769939,-73.8750202868265,Canada,20,,,"Targray Technology International Inc. specializes in sourcing and supplying advanced materials for renewable energy, battery storage, biofuels, and optical media industries.",Midstream-BGM,"lithium,manganese",unknown,False,True,"{""lithium"": ""Australia"", ""manganese"": ""Africa (South Africa, Gabon)""}",15
11011,Targray Technology International Inc.,,Cathode,Lithium cobalt oxide,Commercial,Kirkland,Quebec,Canada,45.4456782769939,-73.8750202868265,Canada,20,,,"Targray Technology International Inc. specializes in sourcing and supplying advanced materials for renewable energy, battery storage, biofuels, and optical media industries.",Midstream-BGM,"cobalt,lithium",unknown,True,True,"{""cobalt"": ""Other / Diversified"", ""lithium"": ""Chile""}",15
11012,Targray Technology International Inc.,,Anode,Synthetic graphite,Commercial,Kirkland,Quebec,Canada,45.4456782769939,-73.8750202868265,Canada,20,,,"Targray Technology International Inc. specializes in sourcing and supplying advanced materials for renewable energy, battery storage, biofuels, and optical media industries.",Midstream-BGM,graphite,unknown,False,True,"{""graphite"": ""China""}",15
11013,"Univar Solutions, Inc.",,Univar,"Chemicals, Material supplier ",Commercial,Downders Grove,Illinois,US,41.8328471324666,-88.005195915935,US,5000,,,"Univar Solutions is a distributor of specialty chemicals and ingredients used in lithium-ion material processing and offers the latest ingredients with sustainable solutions. 
",Downstream,,unknown,False,False,{},6
11014,Vertical Partners West LLC,,Prismatic pouch cells,Lithium cobalt oxide,Commercial,Rathdrum,Idaho,US,47.7995294478045,-116.890487086329,US,20,,,"Vertical Partners West, LLC specializes in designing, developing, and distributing advanced rechargeable batteries, BMS, and accessories for drones, UAVs, robotics, and radio-controlled models selling NiMH and Lithium-Ion cells.",Midstream-Cell,"cobalt,lithium",unknown,True,True,"{""cobalt"": ""Democratic Republic of the Congo"", ""lithium"": ""Argentina""}",15
11015,Vertical Partners West LLC,,Prismatic metal can cells,Lithium iron phosphate,Commercial,Rathdrum,Idaho,US,47.7995294478045,-116.890487086329,US,20,,,"Vertical Partners West, LLC specializes in designing, developing, and distributing advanced rechargeable batteries, BMS, and accessories for drones, UAVs, robotics, and radio-controlled models selling NiMH and Lithium-Ion cells.",Midstream-Cell,"lfp,lithium",unknown,False,True,"{""lithium"": ""China""}",12
11016,Vertical Partners West LLC,,Cylindrical cells,Nickel manganese cobalt,Commercial,Rathdrum,Idaho,US,47.7995294478045,-116.890487086329,US,20,,,"Vertical Partners West, LLC specializes in designing, developing, and distributing advanced rechargeable batteries, BMS, and accessories for drones, UAVs, robotics, and radio-controlled models selling NiMH and Lithium-Ion cells.",Midstream-Cell,"cobalt,nmc,nickel,manganese,lithium",unknown,True,True,"{""cobalt"": ""Democratic Republic of the Congo"", ""nickel"": ""Indonesia"", ""manganese"": ""Australia"", ""lithium"": ""Other / Diversified""}",15
11017,Vertical Partners West LLC,,Cylindrical cells,Lithium-ion manganese oxide,Commercial,Rathdrum,Idaho,US,47.7995294478045,-116.890487086329,US,20,,,"Vertical Partners West, LLC specializes in designing, developing, and distributing advanced rechargeable batteries, BMS, and accessories for drones, UAVs, robotics, and radio-controlled models selling NiMH and Lithium-Ion cells.",Midstream-Cell,"lithium,manganese",unknown,False,True,"{""lithium"": ""Australia"", ""manganese"": ""Africa (South Africa, Gabon)""}",13
11018,Vertical Partners West LLC,,Cylindrical cells,Lithium cobalt oxide,Commercial,Rathdrum,Idaho,US,47.7995294478045,-116.890487086329,US,20,,,"Vertical Partners West, LLC specializes in designing, developing, and distributing advanced rechargeable batteries, BMS, and accessories for drones, UAVs, robotics, and radio-controlled models selling NiMH and Lithium-Ion cells.",Midstream-Cell,"cobalt,lithium",unknown,True,True,"{""cobalt"": ""Democratic Republic of the Congo"", ""lithium"": ""Australia""}",15
11019,Vertical Partners West LLC,,Cylindrical cells,Lithium iron phosphate,Commercial,Rathdrum,Idaho,US,47.7995294478045,-116.890487086329,US,20,,,"Vertical Partners West, LLC specializes in designing, developing, and distributing advanced rechargeable batteries, BMS, and accessories for drones, UAVs, robotics, and radio-controlled models selling NiMH and Lithium-Ion cells.",Midstream-Cell,"lfp,lithium",unknown,False,True,"{""lithium"": ""Chile""}",10
11020,Vertical Partners West LLC,,Cell groupings,Prismatic cell modules - battery management system,Commercial,Rathdrum,Idaho,US,47.7995294478045,-116.890487086329,US,20,,,"Vertical Partners West, LLC specializes in designing, developing, and distributing advanced rechargeable batteries, BMS, and accessories for drones, UAVs, robotics, and radio-controlled models selling NiMH and Lithium-Ion cells.",Midstream-Cell,non_active_material,unknown,False,False,{},8
11021,Voltronix,,Other/ unknown cells,Lithium iron phosphate,Commercial,Rancho Santa Margarita,California,US,33.6370993943881,-117.602319545141,US,30,,,"Voltronix delivers high-performance lithium-ion batteries and management systems for electric vehicles and energy storage, growing significantly since its inception at the LA Port.",Midstream-Cell,"lfp,lithium",unknown,False,True,"{""lithium"": ""Chile""}",10
3001,3M,3M Guin,Other,Thermal Systems,Commercial,Guin,Alabama,US,33.9660593732824,-87.8987665038657,US,,,,3M applies science in collaborative ways to improve lives daily. ,Midstream-BGM,non_active_material,unknown,False,False,{},10
3002,3M,3M Cottage Grove,Other,Thermal Systems,Commercial,Cottage Grove,Minnesota,US,44.7944413058236,-92.9134944576041,US,,,,3M applies science in collaborative ways to improve lives daily. ,Midstream-BGM,non_active_material,unknown,False,False,{},10
3003,3M,3M Springfield,Non-cell Components,Safety Systems,Commercial,Springfield,Missouri,US,37.2123557132157,-93.2278520154458,US,,,,3M applies science in collaborative ways to improve lives daily. ,Midstream-Cell,non_active_material,unknown,False,False,{},8
3004,"ADA Technologies, Inc.","ADA Technologies, Inc.",Non-cell Components,Thermal Systems,Commercial,Littleton,Colorado,US,39.5696757731685,-105.123557758548,US,20,,,ADA Technologies manufactures innovative products for advanced markets.,Midstream-Cell,non_active_material,unknown,False,False,{},8
3005,Addionics ,Addionics ,Current collectors,Copper,Commercial,Cupertino,California,US,37.323662536028,-122.028407830994,UK,,13400,MT/yr,"Addionics provides specialized technology  redesigning battery architecture. Its Smart 3D Current Collectors™ fabrication method enhances battery performance: capacity, safety, charging time, lifetime, and cost of the batteries.",Midstream-BGM,"copper_foil,copper",naatbatt,True,True,"{""copper_foil"": ""China""}",11
3006,Alkegen,Alkegen Summerville Plant,Separators,Separators,Commercial,Summerville,South Carolina,US,33.0247,-80.1247,US,100,2,mm^2/yr,Alkegen is a global leader in high-performance specialty materials created by the merger of Unifrax and Lydall. The company focuses on breakthrough technologies for battery energy storage.,Midstream-BGM,separator,naatbatt,True,True,"{""separator"": ""China""}",11
3007,American Energy Technologies Company,AETC Wheeling Manufacturing Facility,Anode,Graphite powders,Commercial,Wheeling,Illinois,US,42.1386,-87.9287,US,19,2,KT/yr,AETC is a small business specializing in advanced carbon and graphite materials. It provides a full vertical from raw material purification and spheronization to battery cell prototyping and forensic analysis.,Midstream-BGM,graphite,naatbatt,False,True,"{""graphite"": ""China""}",13
3011,Arkema,Arkema - Calvert City manufacturing plant,Electrode materials,Binders,Commercial,Calvert City,Kentucky,US,37.0497761391485,-88.3662526870826,US,252,,,"Arkema's High Performance Polymers business unit is a leading global supplier of Fluoropolymer, Specialty Polyamide, and Polyketone materials.",Midstream-BGM,pvdf,unknown,True,True,"{""pvdf"": ""China""}",13
3012,Arkema,Arkema - Bostik Adhesives,Electrode materials,Adhesives,Commercial,Wauwatosa,Wisconsin,US,43.0460964282914,-88.0549381265251,US,270,,,"Arkema's High Performance Polymers business unit is a leading global supplier of Fluoropolymer, Specialty Polyamide, and Polyketone materials.",Midstream-BGM,pvdf,unknown,True,True,"{""pvdf"": ""China""}",13
3013,ArlanXEO,Arlanxeo,Cell components,"Rubber for battery caps, battery cell components, packers ",Commercial,Sarina,Ontario,Canada,42.94100969929,-82.4224148883643,NE,300,,,"ARLANXEO is one of the world's largest producers of synthetic rubber and a wholly owned subsidiary of Saudi Aramco, a leading producer of energy and chemicals.",Midstream-Cell,non_active_material,unknown,False,False,{},8
3014,Armor Battery Films,Armor Battery Films,Other,En' Safe® primed aluminum and copper foils,Commercial,Hebron,Kentucky,US,39.0792728994091,-84.6660802465237,France,,,,Armor Battery Films produces En' Safe® primed foils to improve battery performance.,Midstream-BGM,"copper_foil,aluminum_foil,copper",unknown,True,True,"{""copper_foil"": ""South Korea / Japan"", ""aluminum_foil"": ""Europe""}",11
3015,Asahi Kasei Honda Battery Separator Corp ,Celgard Charlotte Plant,Separators,Separators,Commercial,Charlotte,North Carolina,US,35.1015,-80.971,Japan,350,,mm^2/yr,Asahi Kasei and Honda are converting an existing Asahi Kasei subsidiary in Canada into a joint venture for lithium-ion battery separator production. ,Midstream-BGM,separator,unknown,True,True,"{""separator"": ""China""}",13
3016,"Automat Solutions, Inc",Automat Solutions,Electrolyte (liquid),Electrolyte,Commercial,San Leandro,California,US,37.7175,-122.1558,US,5,,,Automat is a U.S. battery electrolyte material developer and supplier that employs an AI-Robotics platform to accelerate the discovery and production of high-performance electrolyte chemistries.,Midstream-BGM,electrolyte,unknown,False,False,{},10
3017,Avery Dennison Corp,Performance Tapes Division,Cell components,Adhesives,Commercial,Painesville,Ohio,US,41.7277,-81.2435,US,,,,"Avery Dennison is a global materials science company specializing in the design and manufacture of a wide variety of labeling and functional materials, including advanced solutions for the battery industry.",Midstream-Cell,non_active_material,unknown,False,False,{},8
3018,Aypa Power,Aypa Power,Other,Energy storage products,Commercial,Austin,Texas,US,30.4026,-97.726,US,175,,,"Aypa Power, a Blackstone portfolio company, develops, owns, and operates utility-scale energy storage and hybrid renewable energy projects across North America to help decarbonize the grid.",Midstream-BGM,non_active_material,unknown,False,False,{},10
3019,Aypa Power,Aypa Power,Other,Energy storage products,Commercial,Toronto,Ontario,Canada,43.6506,-79.3784,US,,,,"Aypa Power, a Blackstone portfolio company, develops, owns, and operates utility-scale energy storage and hybrid renewable energy projects across North America to help decarbonize the grid.",Midstream-BGM,non_active_material,unknown,False,False,{},10
3020,BASF,Geismar,Electrolyte (liquid),Solvents,Commercial,Geismar,Louisiana,US,30.1901518954691,-91.0115081179418,Germany,2200,,,"BASF is a global chemicals company with customers in almost every country. Its portfolio comprises six segments: chemicals, materials, industrial solutions, surface technologies, nutrition and care, and agricultural solutions. ",Midstream-BGM,electrolyte,unknown,False,False,{},10
3021,Birla Carbon,Birla Carbon,Electrode materials,Additives,Commercial,Centerville,Louisiana,US,29.6820282247209,-91.4563846740518,US,150,,,"Birla Carbon is one of the largest manufacturers and suppliers of high-quality carbon black additives globally, making products stronger, lighter and longer lasting.",Midstream-BGM,cnt,unknown,False,False,{},10
3022,Black Diamond Structures,Black Diamond Campus,Electrode materials,Additives,Commercial,Austin,Texas,US,30.2288207508927,-98.0047904025968,US,22,3,million L/yr,Black Diamond Structures is a global nanotechnology leader with the mission to help manufacturers create the next generation of world-class batteries.,Midstream-BGM,,naatbatt,False,False,{},8
3025,Cabot Corp.,Cabot Pampa,Electrode materials,"Conductive additives, fumed metal oxides, and aerogel",Commercial,Pampa,Texas,US,35.5102384491897,-101.014396617812,US,100,,,"Cabot Corporation is a specialty chemicals and performance materials company, providing conductive additives, fumed metal oxides for battery component stability, and aerogel to mitigate thermal runaway.",Midstream-BGM,cnt,unknown,False,False,{},10
3029,CBC America,CBC America,Other,Aluminum laminated film,Commercial,Torrance,California,US,33.8363176083838,-118.31060513144,Singapore,,,,"CBC America supplies materials and technologies for the lithium-ion battery industry, including components for battery cells and aluminum laminated film for battery pouches.",Midstream-BGM,aluminum_foil,unknown,True,True,"{""aluminum_foil"": ""China""}",13
3030,"Celgard, LLC","Celgard, LLC - Charlotte Manufacturing Facility",Separators,Separators,Commercial,Charlotte,North Carolina,US,35.1088675784722,-80.9614287459986,US,,150,million sq m/yr,Celgard is a proven global leader in the development and production of high-performance membrane technology. Its products are used in a broad range of energy storage and other barrier-type applications.,Midstream-BGM,separator,naatbatt,True,True,"{""separator"": ""Japan / South Korea""}",9
3031,"Celgard, LLC","Celgard, LLC - Concord Manufacturing Facility",Separators,Separators,Commercial,Concord,North Carolina,US,35.4188516369335,-80.6600789846105,US,336,60,million sq m/yr,Celgard is a proven global leader in the development and production of high-performance membrane technology. Its products are used in a broad range of energy storage and other barrier-type applications.,Midstream-BGM,separator,naatbatt,True,True,"{""separator"": ""Japan / South Korea""}",9
3032,"Chang Chun Petrochemical Co., Ltd.",Chang Chun Chemical Corporation,Current collectors,Copper,Commercial,Wexford ,Pennsylvania,US,40.6079039396312,-80.0530455633495,Taiwan,,50000,MT/yr,"Chang Chun Petrochemical Co., Ltd. operates petrochemical products production businesses. The company produces polyvinyl alcohols, butanediol, propylene alcohols, and other products such as copper foils for LIBS.",Midstream-BGM,"copper_foil,copper",naatbatt,True,True,"{""copper_foil"": ""South Korea / Japan""}",9
3033,Current Chemicals,Ivanhoe Road Plant,Electrolyte (liquid),Liquid electrolyte,Commercial,Cleveland,Ohio,US,41.5516,-81.569,US,30,,,Current Chemicals is a specialty materials manufacturer that processes wet precipitation and solid-state chemical processing from lab scale through scale-up to specialty and bulk production.,Midstream-BGM,electrolyte,unknown,False,False,{},10
3036,Daikin America,Daikin Decatur Battery Material Manufacturing Plant,Electrode materials,Additives,Commercial,Decatur,Alabama,US,34.6301904109474,-87.0404538912049,US,400,2000,MT/yr,"Daikin America is the world's foremost developer and manufacturer of fluorochemical products for a variety of industries, including lithium-ion batteries,",Midstream-BGM,pvdf,naatbatt,True,True,"{""pvdf"": ""Europe / Japan""}",9
3037,Denkai America,Denkai America Inc. Manufacturing Headquarters,Current collectors,Copper,Commercial,Camden,South Carolina,US,34.2452135755931,-80.6371728952935,US,75,4000,MT/yr,"Denkai America is a leader in the manufacture of high-quality electrodeposited copper foils for printed circuit board, industrial, and energy storage applications.",Midstream-BGM,"copper_foil,copper",naatbatt,True,True,"{""copper_foil"": ""China""}",11
3040,"Dukosi, Inc.",Dukosi,Other,Cell Monitor Integrated Circuits; System Hub Integrated Circuit; Embedded Firmware,Commercial,Royal Oak,Michigan,US,42.4884285451677,-83.1445882037093,UK,,,,"Dukosi provides a unique cell monitoring platform based on intelligent chip-on-cell technology and contactless near field communication for EVs, industrial transportation, and stationary energy storage markets.",Midstream-BGM,non_active_material,unknown,False,False,{},10
3041,"Duksan Electera America, Inc.",Duksan Electera Tennessee  Plant,Electrolyte (liquid),Liquid electrolyte,Commercial,Shelbyville,Tennessee,US,35.5733416000809,-86.4532116957771,South Korea,100,60000,MT/yr ,"Duksan Electera America, Inc. is investing in a North American manufacturing plant for the production of several product lines of electrolyte solution for lithium-ion electrolytic cells. ",Midstream-BGM,electrolyte,naatbatt,False,False,{},8
3042,DuPont,DuPont Various,Electrode materials,Additives,Commercial,Wilmington,Delaware,US,39.7556329860892,-75.6050749295557,US,2700,,,Dupont focuses on technology leadership and innovation capabilities in chemical production. Its production and development centers on electronics and next-generation automotives.,Midstream-BGM,,unknown,False,False,{},10
3045,Enchem America LLC,Enchem Georgia Electrolyte Manufacturing Plant,Electrolyte (liquid),Liquid electrolyte,Commercial,Commerce,Georgia,US,34.1737729845799,-83.4361416159946,Republic of Korea,300,20000,MT/yr,Enchem America specializes in the development and manufacturing of electrolytes for rechargeable batteries and electrostatic double-layer capacitors at its first facility in the United States.,Midstream-BGM,electrolyte,naatbatt,False,False,{},8
3051,ENTEK,Entek Oregon Separator Material Manufacturing Plant,Separators,Separators,Commercial,Lebanon,Oregon,US,44.5490523678093,-122.919762207686,US,460,50,MT/yr,"ENTEK sells lead-acid separators, lithium-ion separators, extruders, and engineering services globally through in-house engineering, machining, and fabrication resources. ",Midstream-BGM,separator,naatbatt,True,True,"{""separator"": ""Japan / South Korea""}",9
3054,ENTEK,ENTEK Henderson Plant,Separators,Separators,Commercial,Henderson,Nevada,US,36.0345,-115.0455,US,100,50,mm^2/yr,"ENTEK sells lead-acid separators, lithium-ion separators, extruders, and engineering services globally through in-house engineering, machining, and fabrication resources. ",Midstream-BGM,separator,naatbatt,True,True,"{""separator"": ""China""}",11
3056,Gränges,Gränges,Current collectors,Aluminum,Commercial, Newport,Arkansas,US,35.9476638552138,-86.8086941503606,Sweden,,20000,MT/yr,Gränges is one of the industry leaders in aluminum rolling and recycling in selected niches. It produces aluminum current collectors for LIBs. ,Midstream-BGM,aluminum_foil,naatbatt,True,True,"{""aluminum_foil"": ""China""}",11
3057,Green New Energy Materials,North Carolina Manufacturing Facility,Separators,Separators,Commercial,Denver,North Carolina,US,35.5326,-81.0253,China ,545,1,mm^2/yr,"Green New Energy Materials manufactures advanced, high-performance battery separator products for the lithium-ion battery industry, serving customers in the EV and energy storage sectors.",Midstream-BGM,separator,naatbatt,True,True,"{""separator"": ""China""}",11
3059,"Halocarbon, LLC","North Augusta, SC Manufacturing Plant",Electrode materials,Additives,Commercial,Beech Island,South Carolina,US,33.4774610169082,-81.9317666850472,US,,10000,MT/yr,"Halocarbon utilizes high-purity fluorochemistry to make products safer, longer lasting, and higher performing.",Midstream-BGM,,naatbatt,False,False,{},8
3060,Honeywell International,Buffalo Research Lab,Electrolyte (liquid),Liquid electrolyte,Commercial,Buffalo,New York,US,42.8681620642129,-78.8403631004022,US,170,,,"Honeywell is a technology company offering industry-specific solutions, including integrated manufacturing systems for the lithium-ion battery industry; aerospace products and services; control technologies; and performance materials globally.",Midstream-BGM,electrolyte,unknown,False,False,{},10
3061,Honeywell International,Honeywell International,Electrolyte (liquid),Lithium salt; Liquid electrolyte,Commercial,Charlotte,North Carolina,US,35.2241414389552,-80.8513576482484,US,1300,,,"Honeywell is a technology company offering industry-specific solutions, including integrated manufacturing systems for the lithium-ion battery industry; aerospace products and services; control technologies; and performance materials globally.",Midstream-BGM,"lithium,electrolyte",unknown,False,True,"{""lithium"": ""Australia""}",12
3063,Huntsman Petrochemical LLC,Conroe Plant,Electrolyte (liquid),Solvents; other battery materials ,Commercial,Conroe,Texas,US,30.3138580726172,-95.388507847018,US,175,36287,MT/yr,"Huntsman Petrochemical is a global chemicals company focused on the production of MDI-based polyurethanes, advanced materials, and performance products in diverse markets. Has started looking into materials for Evs",Midstream-BGM,electrolyte,naatbatt,False,False,{},8
3064,"Hyundai MOBIS North America Electrified Powertrain, LLC",Belfast Commerce Park Plant,Other,"PE Systems, ICCUs",Commercial,Richmond Hill,Georgia,US,31.9324,-81.3026,South Korea,1500,,,"Hyundai Mobis is a global auto parts vendor, focusing on autonomous driving, connectivity and electrification to be a leader in the era of smart mobility.",Midstream-BGM,non_active_material,unknown,False,False,{},10
3065,Intriplex,"IntriPlex Technologies
",Cell components,Cell lid assemblies,Commercial,Santa Barbara,California,US,34.42932256164,-119.824201069318,Singapore,35,,,"IntriPlex Technologies excels in precision metal stamping for lithium-ion batteries, including exclusive U.S.-manufactured cylindrical battery lids.",Midstream-Cell,non_active_material,unknown,False,False,{},8
3067,Kureha,Kureha Chattanooga Plant,PVDF Binder,Cell materials,Commercial,Chattanooga,Tennessee,US,35.0768,-85.2532,US,,,,"Kureha America produces PVDF binders for lithium-ion batteries, enhancing electrode adhesion, chemical resistance, and cycle life in EV and energy storage applications.",Midstream-BGM,pvdf,unknown,True,True,"{""pvdf"": ""Europe / Japan""}",11
3069,Li-Metal Corp.,Li-Metal Corp.,Anode,Lithium foil,Commercial,Markham,Ontario,Canada,43.8330878828295,-79.3417379190846,Canada,50,,,"
Li-Metal's patent-pending technologies enable scalable, cost-effective production of lithium anodes and lithium metal from widely available feedstocks, revolutionizing next-generation battery manufacturing.",Midstream-BGM,lithium,unknown,False,True,"{""lithium"": ""Argentina""}",12
3071,Lotte Aluminum Materials USA LLC,Lotte Aluminum Materials USA LLC,Current collectors,Aluminum,Commercial,Elizabethtown,Kentucky,US,37.6711058803105,-85.9364583380651,Republic of Korea,122,36000,MT/yr,"Lotte Aluminum has been involved in the aluminum foil industry in Korea for a long time. In the United States, it is producing current collectors for secondary batteries such as LIBs. ",Midstream-BGM,aluminum_foil,naatbatt,True,True,"{""aluminum_foil"": ""Europe""}",9
3076,MU Ionic Solutions,Mitsubishi Chemical Memphis Lithium-ion Battery Material Manufacturing Plant I-III,Electrolyte (liquid),Liquid electrolyte,Commercial,Memphis,Tennessee,US,30.3139229060326,-95.3885507621194,Japan,350,17000,MT/yr,"Mitsubishi Chemical Group provides diverse solutions in performance products, industrial materials, and healthcare.  The American division imports products developed and produced in Japan for a variety of industries. '",Midstream-BGM,electrolyte,naatbatt,False,False,{},8
3078,Natrion,Natrion Cheektowaga Production Facility,Separators,Separators,Commercial,Cheektowaga,New York,US,42.8988,-78.7845,US,20,0,mm^2/yr,Natrion is a battery technology pioneer specializing in solid-state electrolyte separators.,Midstream-BGM,separator,naatbatt,True,True,"{""separator"": ""Other / Diversified""}",9
3080,"Nouryon Chemicals, LLC","Nouryon Chemicals, LLC",Other,Sodium hydrosulfide,Commercial,Axis,Alabama,US,30.9684132652942,-88.0267983177402,NE,150,,,"Nouryon is a global, specialty chemicals leader. It provides solutions in industries such as personal care, cleaning goods, paints and coatings, agriculture and food, pharmaceuticals, and building products. ",Midstream-BGM,,unknown,False,False,{},10
3081,"Nouryon Chemicals, LLC","Nouryon Chemicals, LLC",Other,Colloidal silica,Commercial,Green Bay,Wisconsin,US,44.5811075650824,-88.0629016260384,NE,30,,,"Nouryon is a global, specialty chemicals leader. It provides solutions in industries such as personal care, cleaning goods, paints and coatings, agriculture and food, pharmaceuticals, and building products. ",Midstream-BGM,,unknown,False,False,{},10
3082,Orbia,Orbia,Electrolyte,Custom electrolyte solutions,Commercial,Madison,Wisconsin,US,43.1255,-89.3094,US,,,,,Midstream-BGM,electrolyte,unknown,False,False,{},10
3084,Parker LORD,Parker LORD Saegertown,Electrode materials,Adhesives,Commercial,Saegertown,Pennsylvania,US,41.7147341501273,-80.1435578887988,US,230,,,"Parker Lord manufactures and develops adhesives, coatings, thermal management materials, motion management devices, and sensing technologies to significantly reduce risk and improve performance.",Midstream-BGM,,unknown,False,False,{},10
3085,PPG,Various,Electrode materials,Other,Commercial,Pittsburgh,Pennsylvania,US,40.4401186806929,-80.0034466160411,US,2573,,,"PPG provides industrial paints, coatings, and special materials in transportation, consumer products, and construction markets. ",Midstream-BGM,,unknown,False,False,{},10
3086,Redwood Materials,Redwood Materials,Current collectors,Copper,Commercial,Carson City,Nevada,US,39.2003197159616,-119.736558077491,US,707,72000,MT/yr,Redwood recycles lithium-ion batteries and produces battery materials for electromobility and electrical storage systems. Redwood extracts various materials such as copper and cathode precursors for reintroduction to the supply chain.,Midstream-BGM,"copper_foil,copper",naatbatt,True,True,"{""copper_foil"": ""Other / Diversified""}",9
